time,debt,equity,id,leverage,m10_Household_installments,m11_Corporate_mortgages,m12_Household_mortgages,m13_Corporate_credit_card,m14_Household_credit_card,m15_Corporate_leasing,m16_Household_leasing,m17_Corporate_unsecured_lending,m18_Household_unsecured_lending,m19_Other_credit,m1_South_African_bank_notes_and_subsidiary_coin,m20_Central_and_provincial_government_bonds,m21_Other_public_sector_bonds,m22_Private_sector_bonds,m23_Equity_holdings_in_subsidiaries_and_joint_ventures,m24_Listed_and_unlisted_equities,m25_Securitisation/ asset-backed_securities,m26_Derivative_instruments,m27_Treasury_bills_SA_Reserve_Bank_bills_Land_Bank_bills,m28_Other_investments_less_impairments,m29_Non_financial_assets,m2_Gold_coin_and_bullion,m3_Domestic_currency_deposits_with_SA_Reserve_Bank,m4_SA_Interbank,m5_Rand_Deposits_to_and_loans_to_foreign_banks,m6_Loans_granted_under_repo_agreement,m7_Foreign_currency_loans_and_advances,m8_Redeemable_preference_shares,m9_Corporate_installments,month,name,time,total_assets,year
2018-12-01,36607551000.0,7781681000.0,K,4.704324297025283,0.0,0.0,0.00061670357689201,0.0,0.0,0.0,0.0,0.4454256758423523,0.0,0.0,0.0,0.08254983443620958,0.0,0.0,0.0,0.0,0.0,0.0022591738740259885,0.0,0.057466230269568735,0.004767236921294093,0.0,0.0173061103666238,0.0064077247557881994,0.0,0.0,0.3832013099572453,0.0,0.0,12,BANK OF CHINA LTD JHB BRANCH    ,2018-12-01,44389232000.0,2018
2018-12-01,11810840000.0,2446873000.0,M,4.826911735917639,0.012343704772287111,0.17422906464732457,0.1779942547588102,0.0009370366762186895,0.002150555281902504,1.4728869910623114e-06,2.805499030594879e-07,0.11978358661027894,0.0,0.15678804868634963,0.001792924292977422,0.0018095468747336967,0.0,0.010634875312751771,0.007518316577139686,0.0005622220057312137,0.0,0.001255671228618503,0.0,0.04124483358586332,0.05176776948729435,0.0,0.021690154655238186,0.1093025929193553,0.0,0.0,0.056489494493261294,0.0,0.051703593696969495,12,MERCANTILE BANK LTD ,2018-12-01,14257713000.0,2018
2018-12-01,8298203000.0,759149000.0,N,10.930927920605836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008530418161952854,2.64978108391945e-06,0.0,5.520377258165522e-07,0.07286423228334286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5852299877491788,0.014946421426483149,0.0,0.014139563086429677,0.24055364084337233,0.0018573861322823712,0.0,0.06187514849814824,0.0,0.0,12,SOCIETE GENERALE JOHANNESBURG   BRANCH ,2018-12-01,9057352000.0,2018
2018-12-01,17740554000.0,3540472000.0,P,5.010787827159769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478408042920487,0.0,0.01721491247649432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2129489433451188,0.0,0.0696651561818495,0.0046653765659606826,0.0,0.009999987782543943,0.09968377464507586,0.0,0.0,0.4379810447109082,0.0,0.0,12,BNP PARIBAS SOUTH AFRICA BRANCH ,2018-12-01,21281026000.0,2018
2018-12-01,38552048000.0,6479017000.0,Q,5.950292768177642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09279902868828505,0.0,0.024642566740150754,0.0,0.07110045190138078,0.0,0.0,0.0,0.0,0.0,0.4719609334569576,0.0,0.11528426243714783,0.028484181497465837,0.0,0.004374047213274819,0.00016761762502436097,0.0,0.11885226607126138,0.07233464436905156,0.0,0.0,12,JPMORGAN CHASE BANK             ,2018-12-01,45031065000.0,2018
2018-12-01,7548057000.0,940965000.0,S,8.021612918652659,0.028339791481181924,0.0,0.0,0.0,0.0,0.0,0.0,0.08584561842135333,0.0,0.038770090957517114,0.0002453758491264832,0.0,0.09362190067213899,0.0,0.030139999703145876,0.016047321374509985,0.0,0.010020004669562486,0.04321501026384913,0.19046290159827675,0.03674936252932907,0.0,0.02355867309976254,0.03958325921796844,0.0,0.0,0.02415226354803347,0.0,0.3392484266142444,12,SASFIN BANK LTD ,2018-12-01,8489022000.0,2018
2018-12-01,6542698000.0,2745690000.0,U,2.3828975594477164,0.0031440341889359667,0.04798035395819618,0.004654307503403444,0.0,0.0,0.0,0.0,0.11215911054505169,0.00011078352157021916,0.038450925537647285,0.025334328841881554,0.035445882142051605,0.0,0.0,0.010128563792306198,0.006797091205844719,0.0,0.0014754987007967477,0.0,0.03940232882250251,0.25402295447486295,0.0,0.02110356106039963,0.22715477448447713,0.0,0.0,0.060414916048376545,0.0,0.11222058517169561,12,BIDVEST BANK LIMITED ,2018-12-01,9288388000.0,2018
2018-12-01,7051892000.0,926141000.0,V,7.614274716268905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13073107986253255,0.0,0.19237872388109653,0.0,0.024812002556018186,0.0,0.0,0.0,0.0,0.0,0.3172342960684299,0.0,0.19569570648608417,0.032548996406884204,0.0,0.01572505206169841,0.0006999218103106605,0.05014744233980452,0.033314723903157095,0.006712054623983803,0.0,0.0,12,DEUTSCHE BANK AG ,2018-12-01,7978033000.0,2018
2018-12-01,20375645000.0,7817660000.0,W,2.606361110613662,0.0,0.0,0.0,0.0,0.16571504009799204,0.0,0.0,0.002698122643079792,0.8612392650496801,0.0,0.00011566575003067217,0.05423116912109672,0.0,0.0,0.00018522126545850049,0.0,0.0,0.003005003989067334,0.0,-0.35969980392864165,0.06968356000237928,0.0,0.013388496780459277,0.18943825922939794,0.0,0.0,0.0,0.0,0.0,12,AFRICAN BANK LIMITED ,2018-12-01,28193305000.0,2018
2018-12-01,7501663000.0,1650420000.0,Y,4.545305437403813,0.00043596632591728023,0.002340013743319417,0.000776435266157442,0.0,0.0,0.0,0.0,0.16863603618979417,6.326428639250759e-05,0.028838462238596395,0.0,0.02494339266809534,0.0,0.024793372175492726,0.0,0.0,0.0,0.0006323150696950628,0.0,0.0559969790483762,0.0033196814320849144,0.0,0.02252820478135961,0.0027334760840783457,0.0,0.0,0.6639624006906406,0.0,0.0,12,STATE BANK OF INDIA ,2018-12-01,9152083000.0,2018
