time,debt,equity,id,leverage,m10_Household_installments,m11_Corporate_mortgages,m12_Household_mortgages,m13_Corporate_credit_card,m14_Household_credit_card,m15_Corporate_leasing,m16_Household_leasing,m17_Corporate_unsecured_lending,m18_Household_unsecured_lending,m19_Other_credit,m1_South_African_bank_notes_and_subsidiary_coin,m20_Central_and_provincial_government_bonds,m21_Other_public_sector_bonds,m22_Private_sector_bonds,m23_Equity_holdings_in_subsidiaries_and_joint_ventures,m24_Listed_and_unlisted_equities,m25_Securitisation/ asset-backed_securities,m26_Derivative_instruments,m27_Treasury_bills_SA_Reserve_Bank_bills_Land_Bank_bills,m28_Other_investments_less_impairments,m29_Non_financial_assets,m2_Gold_coin_and_bullion,m3_Domestic_currency_deposits_with_SA_Reserve_Bank,m4_SA_Interbank,m5_Rand_Deposits_to_and_loans_to_foreign_banks,m6_Loans_granted_under_repo_agreement,m7_Foreign_currency_loans_and_advances,m8_Redeemable_preference_shares,m9_Corporate_installments,month,name,time,total_assets,year
2020-02-01,1345225430000.0,104577998000.0,A,12.863369501489213,0.02813553562655806,0.06910530149470719,0.22822247527476533,0.0014875975310495678,0.02173046524207832,0.0018743313386620024,8.36147836725904e-05,0.11824377683841426,0.02656411707698073,0.04373439238412395,0.004129754340738116,0.04859079902796312,0.023652105063169983,0.030981114496302597,0.003070219668428043,0.024082128877405302,0.0006186555933567568,0.056876131210251216,0.0,0.027743128636056723,0.042014956526920284,0.0,0.018696553254390565,0.0021763288312489767,0.006672526642694626,0.06885224925816633,0.06367671314403872,0.011641285759189142,0.027343742078667507,02,THE STANDARD BANK OF S A LTD ,2020-02-01,1449803428000.0,2020
2020-02-01,1154755715190.0,94212417840.0,B,12.256937478784485,0.06715272042356,0.03108007383154908,0.17129642767504488,0.0020402201405053584,0.027735757103761447,0.0016772602154391987,0.0006784094786285143,0.1361666662766514,0.04444681900106999,0.07037538899558332,0.0056430657141799895,0.09886875228233954,0.003710962175228616,0.03979382287892257,5.2832164609532736e-05,0.005401663069861393,0.021089222112195456,0.04798962747050411,0.0,-0.0058724409099177215,0.026549245101792417,0.015763057517836358,0.02068256300974153,0.011259256883597425,0.0017709352956108658,0.024838357743364587,0.044564809921810486,0.05659764392430678,0.028646880502222794,02,FIRSTRAND BANK LIMITED ,2020-02-01,1248968133030.0,2020
2020-02-01,1116094365000.0,90226270000.0,C,12.369949073590208,0.048818679123399066,0.06567744155350538,0.1919554223657958,0.00141345505542148,0.02686061736811789,0.002179139545266918,0.0002682131023979375,0.18382578276960337,0.021243535306017542,0.061423794677938175,0.005062555362820267,0.07972406855164174,0.004039512264498402,0.009861718066358037,0.0002706685026572558,0.0011769897312583068,0.0,0.053119480957896405,0.0,-0.004966818792749906,0.05253725930005334,0.0,0.01983587390097161,0.004383280735307989,0.002554613516994178,0.0606245743280351,0.06638491846738574,0.01736510127757203,0.024360122961835932,02,ABSA BANK LTD ,2020-02-01,1206320635000.0,2020
2020-02-01,986997600000.0,74580012000.0,D,13.234076712135685,0.10223301337336985,0.15726571512750726,0.151352658050126,0.0009044586010061007,0.015419635687305047,0.0008728386801601816,0.00011572493508034708,0.16274708261791618,0.022092215189052453,0.05014691012558187,0.004306986090258629,0.0939205283351822,0.004690236449127822,0.026612822024383125,0.0008634272156512419,0.005665095932081687,0.0,0.04139391843428197,0.0,0.015259545649234256,0.03450403216397904,0.0,0.02102170655238292,0.005984886964599791,0.0014236566274226526,0.014043009064593968,0.04911461160150128,0.000333850296635401,0.017711434211578746,02,NEDBANK LTD ,2020-02-01,1061577612000.0,2020
2020-02-01,441873087000.0,37249949000.0,E,11.862380992790085,0.0070523472265372235,0.19367472113645032,0.155053920868267,0.0003152363574321497,0.003502839314546501,0.0039034337055062146,0.0,0.1733330650097695,0.004381033369395469,0.030253738541820972,0.0006054853960538244,0.07405451936589631,0.008137427598607166,0.05038850417698766,0.016188868932567328,0.014567746705327468,0.0,0.03178049878520347,0.0,0.05934319993473743,0.01901202896456863,0.005902112399797502,0.01864668647928123,0.0055985077102346115,0.0,0.03344380015760211,0.045743304839733503,0.026708129419634623,0.018408843604041797,02,INVESTEC BANK LTD ,2020-02-01,479123036000.0,2020
2020-02-01,98209236000.0,24992738000.0,F,3.9295108843216777,0.0,0.0,0.0,0.0,0.04742083032824084,0.0,0.0,0.014633945481523771,0.4832400171893347,0.0,0.025222623052734153,0.0,0.0,0.0,0.029731454956534138,0.005216742627569545,0.0,4.6371009503938476e-05,0.0,0.02357915915244736,0.06526925347366182,0.0,0.018325525882799152,0.09179028914276505,0.0,0.19552378770288553,0.0,0.0,0.0,02,CAPITEC BANK ,2020-02-01,123201974000.0,2020
2020-02-01,60895594650.0,9392882720.0,G,6.483163525542241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12356614108172355,0.0,0.12380288514908626,2.623175335916169e-05,0.018422126643059922,0.0,0.0,0.0,0.0,0.0,0.11368060483327062,0.0,0.30263107429775865,0.00849369303622507,0.0,0.017827080461686736,0.01710865217935477,0.0012772026578749638,0.04460089137386987,0.22856341653273043,0.0,0.0,02,CITIBANK N.A ,2020-02-01,70288477380.0,2020
2020-02-01,58368338000.0,5623145000.0,H,10.380016521003816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03607814496188501,0.0,0.045993448846934834,0.0,0.010733631536559327,0.0,0.0,0.0,0.0,0.0,0.008264396685415152,0.0,0.35069817025493843,0.009004229515981057,0.0,0.01784934410724627,0.0433989785796963,5.2975799920123745e-06,0.23290529147449202,0.24506906645685958,0.0,0.0,02,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED - JOHANNESBURG BRANCH ,2020-02-01,63991483000.0,2020
2020-02-01,31122824000.0,4658688000.0,I,6.680598486097374,0.0,0.0,0.00103237677783861,0.0,0.0,0.0,0.0,0.0464639418515317,0.0,0.10107946813871187,4.1921092765509336e-07,0.008125956674271153,0.0,0.0,0.0,0.0,0.0,0.07312363284836218,0.0,0.3009083462380431,0.04641514569955264,0.0,0.07522502543911647,0.1378398228582304,0.019472291694788733,0.050590318854626316,0.1397232537139992,0.0,0.0,02,STANDARD CHARTERED BANK ,2020-02-01,35781512000.0,2020
2020-02-01,44944131000.0,8634546000.0,J,5.205152766572788,0.0,0.0,0.0004202791423961279,0.0,0.0,0.0,0.0,0.3133509495456737,0.0,0.0,0.0,0.05992725538794576,0.0,0.0,0.0,0.0,0.0,0.00015810394418854247,0.0,0.14793109109303113,0.0021983932563021903,0.0,0.015758620089828274,0.006079564190798593,0.0,0.0,0.4541757433498357,0.0,0.0,02,BANK OF CHINA LTD JHB BRANCH    ,2020-02-01,53578677000.0,2020
