time,debt,equity,id,leverage,m10_Household_installments,m11_Corporate_mortgages,m12_Household_mortgages,m13_Corporate_credit_card,m14_Household_credit_card,m15_Corporate_leasing,m16_Household_leasing,m17_Corporate_unsecured_lending,m18_Household_unsecured_lending,m19_Other_credit,m1_South_African_bank_notes_and_subsidiary_coin,m20_Central_and_provincial_government_bonds,m21_Other_public_sector_bonds,m22_Private_sector_bonds,m23_Equity_holdings_in_subsidiaries_and_joint_ventures,m24_Listed_and_unlisted_equities,m25_Securitisation/ asset-backed_securities,m26_Derivative_instruments,m27_Treasury_bills_SA_Reserve_Bank_bills_Land_Bank_bills,m28_Other_investments_less_impairments,m29_Non_financial_assets,m2_Gold_coin_and_bullion,m3_Domestic_currency_deposits_with_SA_Reserve_Bank,m4_SA_Interbank,m5_Rand_Deposits_to_and_loans_to_foreign_banks,m6_Loans_granted_under_repo_agreement,m7_Foreign_currency_loans_and_advances,m8_Redeemable_preference_shares,m9_Corporate_installments,month,name,time,total_assets,year
2015-12-01,31003608000.0,1617383000.0,K,19.168995840811977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12240918738489581,2.7589597140074624e-07,0.05610240351067201,0.0,0.0,0.0,0.0006467308120712826,0.0,0.025171859432474016,0.0,0.15846900543272888,0.005580394537983227,2.5229153829201573e-05,0.011894181878165504,0.08770055452944393,0.0,0.0,0.5320001774317648,0.0,0.0,12,CHINA CONSTRUCTION BANK         CORPORATION - JHB BRANCH ,2015-12-01,32620991000.0,2015
2015-12-01,31464510000.0,4178651000.0,L,7.529824816669303,0.0,0.0,0.0008410589857913833,0.0,0.0,0.0,0.0,0.22857061495108738,0.0,0.0037991300434641597,0.0,0.06915722399472998,0.0,0.0,0.0,0.0,0.0,0.005090177189676785,0.0,-0.01175557947162934,0.005218055862611508,0.0,0.011327783507410679,0.004329217723681065,0.0,0.0,0.6834223172131764,0.0,0.0,12,BANK OF CHINA LTD JHB BRANCH    ,2015-12-01,35643161000.0,2015
2015-12-01,10429788000.0,835546000.0,M,12.482601795712025,0.0,0.13691153204259474,0.0032684342309277498,0.0,0.0,0.0,0.0,0.12377565758597638,0.002530151572084021,0.07306601589140774,0.0,0.0,0.009376376179914077,0.04190706124710206,0.0,1.5978222747609857e-06,0.0,0.00037895018283081377,0.0,0.03832376726014224,0.03188694022626761,0.0,0.06688262122389103,0.39148447720098467,0.0,0.0,0.0,0.08020641733360212,0.0,12,GRINDROD BANK LTD ,2015-12-01,11265334000.0,2015
2015-12-01,11058957000.0,666836000.0,N,16.58422310733074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003809038757549276,9.978003193472715e-06,0.0,5.969745500368291e-07,0.04969216154506565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38763109667721407,0.007742930478134826,0.0,0.013356879146681168,0.39739913539323096,0.014931698009678323,0.0,0.12542648501470222,0.0,0.0,12,SOCIETE GENERALE JOHANNESBURG   BRANCH ,2015-12-01,11725793000.0,2015
2015-12-01,7601482000.0,2038545000.0,O,3.7288762328032985,0.008024977523403202,0.18791856080901018,0.13901890523750607,0.0008367196481918567,0.0019204303058487284,0.00046690740596473434,9.398313925884233e-05,0.2278894032143271,0.00033184554358613313,0.17638570929313788,0.0024427317475355617,0.047081818339305484,0.0,0.0,0.007336182772102194,0.0006117202783768136,0.0,0.005889402591922201,0.010126942590513492,-0.006168551187667836,0.0380124454008272,0.0,0.03338922183516706,0.03422365933207448,0.0,0.0,0.05055328164537298,0.0,0.033613702534235644,12,MERCANTILE BANK LTD ,2015-12-01,9640027000.0,2015
2015-12-01,53788923000.0,3246873000.0,P,16.56637724974152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10433790889823424,0.0,0.020447719159680747,0.0,0.007235823942783724,0.0,0.0,0.0,0.0,0.0,0.5717012573103429,0.0,0.06979600653968221,0.017434944673958192,0.0,0.002743908260143774,7.10080347958306e-06,0.0,0.2022466977275097,0.004048632684184893,0.0,0.0,12,JPMORGAN CHASE BANK             ,2015-12-01,57035796000.0,2015
2015-12-01,21321901000.0,1433355000.0,Q,14.875520021208981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11086728958491356,0.0,0.06380678577172927,0.0,0.07884634146127094,0.0,0.0,0.0,0.0,0.0,0.6169679449938168,0.0,0.019449788752139065,0.0053380624963195325,0.0,0.0006486851831181011,0.026909558493289024,0.0,0.001470868713431532,0.07569467454997218,0.0,0.0,12,DEUTSCHE BANK AG ,2015-12-01,22755256000.0,2015
2015-12-01,4441113000.0,585356000.0,R,7.587029089989682,0.10865241584102081,0.2677103947124711,0.29393138602864155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027408902750618775,0.0,0.0,0.0,0.00230579358989382,0.004903044264273787,0.0,0.0,0.0,0.10972374444167467,0.024171242277630678,0.0,0.04689295805862923,0.13896813051070245,0.0,0.0,0.0,0.0,0.0,12,ALBARAKA BANK LTD ,2015-12-01,5026469000.0,2015
2015-12-01,4171666000.0,519217000.0,S,8.03453276760969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05681700933129022,0.18069920296472905,0.0,0.01474860601967561,0.0,0.0,0.0,0.0,0.001690512918247392,0.0,0.0,0.0,0.499840328603308,0.05321598231804496,0.0,0.09508229152543529,0.03315792929435049,0.0,0.0,0.0,0.06474813702491897,0.0,12,UBANK LIMITED ,2015-12-01,4690883000.0,2015
2015-12-01,4089517000.0,323455000.0,T,12.643233216367037,0.0,0.2412158971323634,0.0,0.0,0.0,0.0,0.0,0.05955011724524878,0.007990080154598761,0.02418982037502164,0.0007690962009276288,0.025260753977138308,0.0,0.0,0.0,0.0,0.0,0.005688909877515652,0.0,0.08411066283674584,0.005603026713063215,0.0,0.011463023105517098,0.49238721659688756,0.0,0.0,0.041771395784972125,0.0,0.0,12,HBZ BANK LTD ,2015-12-01,4412972000.0,2015
2015-12-01,4658759000.0,886703000.0,U,5.254024177204768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14643273120124728,0.0,0.06138083019608288,1.6229489306659987e-06,0.0,0.0,0.018125814968313725,0.044144751897092056,0.016619718360655678,0.0050091417106711235,0.00959649702702805,0.0820047242240095,0.10331692892619748,0.03866874187736601,0.0,0.023767005123649775,0.06184120670941514,0.0,0.02070287754255237,0.012729690101508243,0.0,0.35565771718528,12,SASFIN BANK LTD ,2015-12-01,5545462000.0,2015
2015-12-01,13862348000.0,636568000.0,V,21.776696283821995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07321223186616158,0.0,0.0,6.897067339379027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.3908204585777309,0.0065253154097864976,0.04491997884531505,0.0018925552779256048,0.0,0.002889250479139268,0.2700979162856037,0.0,0.0,0.209642224287664,0.0,0.0,12,BNP PARIBAS SA ,2015-12-01,14498916000.0,2015
2015-12-01,3789568000.0,2227642000.0,W,1.7011566490486354,0.0,0.060202984439632325,0.00022136505124467984,0.0,0.0,0.017915612052761994,0.0,0.004252967737539491,0.0,0.05913105907887543,0.02894181855045777,0.037300177324706967,0.0,0.0,0.009370954312713035,0.0041140329155871245,0.0,0.01080334573664539,0.0,0.03938985011325847,0.4048806672860013,0.0,0.020804991017431666,0.07427611800153228,0.0,0.0,0.1039423586678876,0.0,0.12445169771372447,12,BIDVEST BANK LIMITED ,2015-12-01,6017210000.0,2015
2015-12-01,2022211000.0,246313000.0,X,8.209923958540557,0.0,0.0340230035035997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6783419527410774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05097235030354539,0.0004840151569919472,0.0,0.01917546386989955,0.17072025687186912,0.004113247203908797,0.0,0.042169710349108054,0.0,0.0,12,BANK OF BARODA ,2015-12-01,2268524000.0,2015
2015-12-01,5987443000.0,1007573000.0,Y,5.942440895101397,0.0019811248466050685,0.00011851295265085884,0.0009433859765295748,0.0,0.0,0.0,0.0,0.15971400208376935,0.00010321634718205076,0.04869595723583763,0.0,0.038397338905300574,0.0,0.06573823419417482,0.0,0.0,0.0,0.0034824795254221005,0.0,0.021120323384535504,0.003623722947881749,0.0,0.022886009124210724,0.028191643879013285,0.0,0.0,0.6050040485968867,0.0,0.0,12,STATE BANK OF INDIA ,2015-12-01,6995016000.0,2015
2015-12-01,2253368000.0,256799000.0,Z,8.774831677693449,0.022508037304246328,0.2658672520187876,0.22377727404916797,0.0,0.0,0.010433556293000076,0.0,0.03843086324830589,0.0025153674850707324,0.07265723038678655,2.390276355784668e-06,0.0,0.0,0.0,0.0,5.97569088946167e-06,0.0,0.028602843632104597,0.0,0.001175219208260795,0.03824123465741364,0.0,0.028314018572447284,0.037043307823772895,0.0,0.0,0.09838616508045271,0.0,0.1320392642729377,12,THE S A BANK OF ATHENS LTD ,2015-12-01,2510167000.0,2015
